v_kms,sigma_base_cm2g,sigma_strong_cm2g,rel_diff,std_max_lowL_base,std_max_lowL_strong,lmax_strong,h_strong,Rmatch_strong
160.60679028781348,5.629351479800927,8.61660108152986,0.3466853778495398,0.061983443971485266,0.07727853705744639,60,0.2,2000.0
222.344213193192,2.5413871641058847,3.30379951091297,0.2307683454424874,0.05497875769337629,0.06315818729995493,62,0.2,2000.0
307.81356785666856,3.627146159903807,1.7275726894110661,-1.0995621093896257,0.05382118858756769,0.06409387557159797,65,0.2,2000.0
144.1041849885199,7.497051072471616,12.037400781361654,0.3771868853880962,0.05345669496222229,0.05876216159253395,59,0.2,2000.0
382.3511295046159,1.6694706919688036,1.3776771647862214,-0.21180109146097428,0.05175551247162659,0.057652326293242566,67,0.2,2000.0
529.3273148718341,1.6589197400269913,1.0312743977688028,-0.6086113876346785,0.048667834154600596,0.04564163905492096,72,0.2,2000.0
